business_id,cool,date,full_address,funny,id,latitude,longitude,name,neighborhoods,open,review_count,stars,state,text,type,useful,user_id
UFfYVoK3RwDVo9eb70Fh9w,2,2007-10-19T07:00:00Z,"17014 W Bell Rd Ste 102 Surprise, AZ 85379",0,C-reF7nMYNitSPknENhr-g,33.6305541992,-112.332496643,Ritter's Frozen Custard,[],False,5,4,AZ,"Creamy, luscious, divine...just some of the words that barely describe the wonderfulness that is Ritter's frozen custard. Short of having real Italian gelato (never been to Italy yet, so I can't even begin to compare the schtuff we have here), this frozen custard beats everything this side of town.Mix-ins, schmixins.  The custard's yummy with or without.  It's more flavorful than teeth loosening sweet and they have over 65 to choose from...although they rotate around about 6 of them per day.It sure makes the moody blues go bye-bye with each spoonful.  Okay, I'm being a little over-dramatic.  But it really is good!Price is right, service is great, and it would take a long time before you became bored with the flavors.  You could literally go every day and try something new.  Bad for hips, good for the little kid in all of us.",business,2,1S7XdhbZWR17Wy4TBsIzaw
IFKTsVSSguMjLBA9mo0x0Q,0,2012-01-05T08:00:00Z,"1270 E Apache Blvd Tempe, AZ 85281",0,bGC4jifhIjxZq8-YmwfS6A,33.4148521423,-111.918464661,Filibertos Mexican Food,[],True,29,3,AZ,"Some pretty decent mexican food, and quiet cheap as well. $5 for a burrito, though it's not as big as the $6/$7 burritos or taste as good as the ones in San Jose, CA, it was still good. if I was from here, I'd probably come here a lot.. maybe a little too much though. I tried an Arizona Burrito, which was potatoes, cheese, and steak burrito. Pretty good, though the potatoes seemed a little too hard, but it was whatever. Just tasty greasy food, my brother said it's the perfect hangover food, and they are open late so :).",business,0,VL3-X2kM2u2Z7dFo-FXVIA
7Vqrh77SOYwZ3_AOK-TTiQ,4,2011-04-01T07:00:00Z,"10500 N Scottsdale Rd Scottsdale, AZ 85254",2,C7A-aZ0UsWaGgWXVUJfr5A,33.5818824768,-111.926116943,Baja Beach Bar,[],False,4,4,AZ,"Formerly Sandbar, this is a great new spot in Central Scottsdale to chill out after work. Good Mexican food, good strong drinks, and a massive outdoor patio with pleanty of drinking activities. They also have plenty of TVs to watch the big game. FYI - It gets slammed on weekend nights...",business,3,90a6z--_CUrl84aCzZyPsg
IuAPYzf3NSyfyXYgT46YVA,0,2012-01-15T08:00:00Z,"7125 E 5th Ave Ste 31 Scottsdale, AZ 85251",0,9eUoNQ9z1QnoDZbfl2-G5A,33.4978294373,-111.927268982,FnB,[],True,203,4,AZ,"Returned for another meal and the overall experience was excellent. Only negative was that the braised leak appetizer is now somewhat drenched in cheese.. Feels a bit ""pizza hut"".",business,1,XtzSu8tDs_XDVAhO_J1VDw
Eeonj15SXvfR6kgvh8BOWw,0,2010-08-12T07:00:00Z,"5830 W Thunderbird Rd Ste B4 Glendale, AZ 85306",0,koqs0LrKatUyJz72pCJ1gQ,33.6124000549,-112.184410095,Lil Deemos Family Bistro,[],False,12,3,AZ,"I've probably passed by this place a thousand times without ever stopping in before today. As others have pointed out, it's small and intimate, but I liked the charming atmosphere.I ordered the Seasoned Grilled Chicken on Cibatta and a Desert Blossom Iced Tea (lavender, hibiscus, apricot and rosehips). The sandwich was well balanced and moist. It was served with iceberg, roma tomatoes and a side of their house fries, ""Kilo Fries."" The fries were seasoned with a cheese blend, which seemed a little dry to me. However, a quick swirl in olive oil improved them quite a bit. The tea was delicate and refreshing - a nice complement to my lunch selection.The service is what stood out for me here. My server was friendly and attentive throughout the meal, even though I was dining solo. I certainly felt that my business was valued here. She even offered me a to-go cup for my tea, which was a nice touch.I will definitely be back to explore more of their menu. Prices are reasonable too, which doesn't hurt!",business,0,VChMRGEsIC675BAjnzq4ZQ
ncxBZxetREZ_jCma0c7mHA,0,2011-08-22T07:00:00Z,"22111 N Scottsdale Rd Scottsdale, AZ 85255",0,tzjPEhNgrDDmTm_UZkR1nQ,33.6856880188,-111.925300598,Classic Car Spa,[],True,18,3,AZ,"I am DONE with Classic Car Spa, their sub-par car washes, and their shady business partnerships.  Whatever you do, DO NOT get your windshield replaced by the Auto Glass Shop that Classic Car Spa allows on their premises. I am holding Classic Car Spa accountable for placing their customers in such close proximity to criminals. While these Auto Glass Shop men are friendly and seem helpful, it is a scam. They replaced my windshield (and hey, it cost me nothing b/c my insurance covers it) and put the glass in wrong THREE TIMES! After one week and many HOURS on the phone with them and my insurance company, they are still giving me the run around. So although it was free, I will now have to foot the bill for fixing their crappy craftsmanship. After trying in vain to get my windshield fixed by the Auto Glass Shop, I spoke with the manager of Classic Car Spa. I don't think I've ever met a manager with a more relaxed, ""who cares?"" attitude. That place is a joke. Except, I'm not laughing....",business,1,BQrTHuaYJx-_KslhWT4pVA
zKFX8BVTWYZNa2vJ46UdmQ,0,2012-09-01T07:00:00Z,"5000 S Arizona Mills Cir Tempe, AZ 85282",1,WK9m_30WJLrrBBtpXG7-1g,33.3852844238,-111.964561462,Arizona Mills,[],True,120,3,AZ,Don't waste your time...Arrowhead mall on the other side of town is so much better!,business,0,6670GGYK2G11s-D5JQbgzg
aRkYtXfmEKYG-eTDf_qUsw,3,2012-11-08T08:00:00Z,"4402 N Central Ave Phoenix, AZ 85012",3,tuvjALQppER6ij1F9yRTMw,33.5005722046,-112.074111938,Lux,[],True,461,4,AZ,"I can overcome the hipster sneer and accept that I am an uncool blemish in a world full of cut-off corduroys and patterned leggings. What I cannot and will not get over is an unapologetic staff whose epic error led to me breaking 5 years of meatless eating because of an order mishap.I ordered the red pepper tomato quiche. After 20 minutes waiting for the quiche to warm in what appeared to be a 200 degree oven, I double checked to make sure my name was on the plate at the counter. When I dug in for the first bite, a wave of nausea and panic washed over my after realizing this was a piece of the bacon spinach quiche. I returned to the counter and explained that I had ordered the vegetarian quiche, and the chic who took my order asked the chic behind the counter which one she served, because she was sure she got it right. The chic in the kitchen said she put them out in the order she got them. Then they spent some time looking around in confusion and murmuring a bit,  meanwhile all the quiche had been sold. So the counter chic simply turned to me and send, ""well we don't have anymore of that one.""Thanks. I told her I was more upset about the fact that I had just put bacon in my mouth after 5 years of no meat than there being no more quiche. She did give me my money back, but no one apologized or offered me any recompense. I'm over you being cooler than me, but I'm not over you having no soul.",business,9,FHDI8M5sm6lrZXNUBZAOfA
6v0vQm3wXzaFoEywvpbnqg,0,2012-06-14T07:00:00Z,"9748 W. Northern Ave. Peoria, AZ 85345",0,-_MguNFy09v8GeFS5NDIbA,33.5517349243,-112.26927948,BJ's Restaurant & Brewhouse,[],True,63,3,AZ,Best happy hour on this side of town. The bartenders are very friendly and service is always prompt. I've never had a bad drink or a bad meal here. I only go in if Jennifer is working though! The bar has plenty of TVs too.,business,1,aLTl_OkLo0BFRxdz1n6sYA
vwZ15OkVO6PemAe87k0M-Q,3,2011-12-14T08:00:00Z,"7018 E Main St Scottsdale, AZ 85251",2,DeBT32JITXEey6oLIjVcfg,33.4931793213,-111.929710388,Mabel's On Main,[],True,124,4,AZ,"I have been to Mabel's a few times now and I think it is a pretty stellar place. The food is awesome (try the chicken lollypops and the deviled eggs) and the drinks are strong. The ambiance is nice and cozy and I think it works well for a romantic dinner or a big group of friends. The staff has always been pleasant and accommodating and that goes a long way for me in Snottsdale. Last night I was wowed by Mabel's. We had a fundraiser for a great friend who has cancer and they not only let us throw it there FOR FREE, but generously offered to donate 20% of the bar tab to the cause. The service was great that night and they earned a fan for life. Thanks Mabel's, for being so cool, you're a breath of fresh air.",business,4,q9XgOylNsSbqZqF_SO3-OQ
rvHy0q0Gnqxy3G87BNluaQ,0,2012-06-23T07:00:00Z,"14043 West Bell Road Surprise, AZ 85374",0,RG_Twuw-RM9Rj5KsL3BR6g,33.6384048462,-112.362571716,Carrabba's Italian Grill,[],True,33,3,AZ,Great place for Italian food. Very family friendly. Mellow atmosphere with friendly and knowledgeable staff. Never had a bad meal. My favorite is Sirloin Marsala and you can choose any pasta they have to go with it at no charge. Recommend to anyone who enjoys quality Italian for a good price.,business,1,L56wgzkIBP5_zVPHQ9XQCA
2bdKR3l4o-S1CscLqqnvVw,0,2012-09-24T07:00:00Z,"815 W University Dr Ste 108 Tempe, AZ 85281",0,jWOsUlUT5dJ9DFfKdYJ-jQ,33.4214515686,-111.950561523,Thai Elephant,[],True,118,4,AZ,"Hey Thai Elephant! Stop sucking! You used to be so good. Why is my egg roll cold? Why don't I get a fork with my food.... after asking!? Why won't you make me the Tiger on Fire for lunch when I got it last week for lunch?... AND it's on the menu! When did you decide to cut my curry portion in half almost? When did your service start sucking? Hey every person that decided that my two top was not important enough to attend! Why did it take 10 minutes to order my drink and then an additional ten minutes to actually get my drink? By the way, Tiger beer is on your menu. If you are not going to actually offer it, then you need to take it off your menu. I can't believe it's come to this... I used to love you. You broke my heart for the last time.",business,0,4GdN3itvzmFc_6kib2UzlA
ZWbvjFC_qE21JUpGlAU0Cw,2,2011-09-08T07:00:00Z,"425 S Mill Ave Ste 109 Tempe, AZ 85281",1,HeojLizkqjubh7JCduMipg,33.425617218,-111.939804077,Paletas Betty,[],True,55,4,AZ,"I never write these things. But I have to say that you will not be disappointed with Paletas Betty. Especially with the weather right now, it is a delicious and healthy treat, made with seasonal ingredients. I highly recommend the limón amarillo when in season. Delicious frozen lemondade/lemon drop on a stick, tossed in a sugar rub. It is for certain served in heaven. That is all.P.S. check out the hours, yo. You know what's up.",business,2,vuxnLRJLT7EjjwIwycDAoA
C1tH3sEQra33EOTk56Eu1Q,3,2010-03-08T08:00:00Z,"3950 E Campbell Phoenix, AZ 85018",2,7IqWsRRug9CEF5Rohlr77A,33.5027008057,-111.995948792,Radio Cafe,[],False,67,4,AZ,"I adore Radio Milano. Tried to hit it up this last Thursday evening and found it to be closed. I was really depressed by this as I have had my eye on the deviled eggs and the beautiful bartender boy the last couple of times I've dined here. (neither of which I've been able to try yet...booooo!!) According to the valet guy across the street at Postino they are scheduled to re-open in early April. Apparently with somewhat more of a ""lounge like"" feel or some such nonsense. Works for me!  I hope they keep the Tuna Crudo around which is just insanely good. Drown yourself in some chocolate pudding for desert, you won't regret it. Ahhhhh, now I'm hungry... don't worry about me, he was too pretty to be straight anyway.",business,3,y9IKf7VckFc-fesWuDwgxg
gI4jThFNwy73SzaNvi-1dw,0,2012-03-28T07:00:00Z,"9397 E Shea Blvd Ste 125 Scottsdale, AZ 85260",0,qq2n7VzjTTxz1Y4v_Fnrhw,33.5815124512,-111.879219055,Ling & Louie's Asian Bar and Grill,[],True,77,3,AZ,"Tried Ling & Louies for the first time, different than the traditional for sure. Service and food were both excellent. We tried the duck sliders,lucky lo mein rice, orange peel chicken & beef & broccoli.",business,0,O5z9K7JNEWWWF5AjBj6ahg
h53YuCiIDfEFSJCQpk8v1g,0,2011-10-02T07:00:00Z,"1065 E Baseline Rd Gilbert, AZ 85233",0,-5jtdmmE6PWZOzGRzO1j5w,33.3796195984,-111.809425354,Jason's Deli,[],True,36,4,AZ,"I had a chicken panini and was more than enough! It was dinner and lunch!They have this special bread that is like a big bun. The people is very friendly and patient to explain their different options. Nice place, and for sandwiches it was just good.",business,2,LqgGgWi3FLHBViX9tmZ9sw
Zh_y9AmSfWZpR2JB9wye-A,1,2011-08-12T07:00:00Z,"15191 N Scottsdale Rd Ste 100 Scottsdale, AZ 85260",0,BsCsjuTf5JmxqdjLjarkzg,33.623916626,-111.92552948,True Food Kitchen,[],True,221,4,AZ,"Really cool, foodie restaurant in scottsdale. All the food was fresh and original. The service was quick and pleasant, and definitely a place to consider to eat. It's not the cheapest restaurant but worth the price. This place definitely belongs in Scottsdale as is more upscale and you could sense it from the decor and service.",business,0,BQ_WTijKUVgP2x5FzR-paQ
UUssRgBCO_riWg3chbv9Zg,1,2011-09-07T07:00:00Z,"2827 E Bell Rd Phoenix, AZ 85032",1,Y_EU4hN4MMMg2HJucHfPCw,33.6403236389,-112.0210495,Satisfied Frog On Bell,[],False,64,4,AZ,"Could have been 4 stars... I went here for the first time last Friday. It was busy, but they don't have that many tables and there were at least 4 waitresses on that I could see. Our services was sooooooo slllllllow. Like painfully slow. We waited a long time for refills, a long time for our food, a long time for the check to come. It was really annoying. Our waitress was nice, but slow. Onto the food! We got an order of wings and an order of the fried zucchini. The zucchini was really good but holy hell she should have warned us that it had JUST came out of the fryer that may have been heated by lava. I popped one of those bad boys in my mouth and immediately felt the skin on the roof of my mouth start to come off. Once the burning subsided I was good to go. I hear the wings were tasty, They were really big (I just don't eat wings) I ordered the fish and chips. So yummy! Our friend got the grilled chicken sandwich with a side of grilled asparagus. LOVE that they offer grilled veggies as a side! I snuck a couple asparagus and they were tasty. Hubs got the ribs, it was a huge pile of meat on a plate. He loved it! I will for sure go back, the food was really great, I will just know not to expect quick service.",business,1,6ts41fCsDKHbFZaKOMNmVQ
co8rv2zfOhMXc_TlEI9VrA,0,2010-05-14T07:00:00Z,"2045 E Camelback Rd Ste A16A Phoenix, AZ 85016",0,dCMbp2vkcHfS05tKrNOSMw,33.5092544556,-112.037879944,Yogurtology,[],True,76,4,AZ,I almost wish I hadn't discovered this place because it's so good! Ton's of flavors and every kind of topping you could want (even cake frosting) So much better than MoJo and to top it off the staff couldn't have been nicer.,business,1,AVCBC2G5RjJM8tu_PebFPw
6ie9xvy2WW1pn7RuBvGNhg,0,2010-09-08T07:00:00Z,"1250 E Apache Blvd Ste 116 Tempe, AZ 85281",0,twFUV4a-TFOem4JKIhMLTg,33.4150352478,-111.91847229,Tasty Kabob,[],True,58,4,AZ,"Tasty Kabob is kind of a throw away name, but the service and food are excellent. The hummus is good, not the best I have ever had, but it is better than many places I have been to. The chicken kabob was excellent, I am not sure how they spice the chicken shwarma, but it is excellent. I had the gyro platter and that was also excellent. What I really do not understand is why Pita Jungle is so packed and this place is empty. The food is more authentic and frankly tastes better in my opinion. No more Pita Jungle for me. When I am in the area, I will go to Tasty Kabob.",business,0,99Jm9c6QZjvElZznML2Y8A
EKzMHI1tip8rC1-ZAy64yg,1,2011-03-02T08:00:00Z,"114 E 7th St Tempe, AZ 85281",0,93OcCc6MfpuuMRIr15YFbA,33.4235458374,-111.937393188,House of Tricks,[],True,269,4,AZ,"Loved the location at atmosphere of this place!  Had a very nice business dinner here last night.  We were able to sit outside thanks to the gorgeous weather, and I'd recommend this to anyone.  The houses inside have their charm, but al fresco dining is great!  We had a few drinks at the bar before we started dinner - they have a fairly nice wine by the glass list, as well as a nice stocked bar.  Something for everyone!The menu contained lots of delicious choices, and it was hard to choose.  Ended up going with Hapuku, which was a new-to-me fish from New Zealand, similar to grouper.  It was delicious - tender, flaky, and the earthy vegetables with it were a nice complement.We had very polite service, though not well-timed.  I like when plates are cleared all at once for people, instead of taking plates at the table away when others are eating.  OR, bringing the bill before we've finished dessert.  Both of these happened here.",business,2,u760qQnKAwRkRhq6Fn8yzA
90AXjqb4O-wrTHDKDoDUzg,0,2011-08-28T07:00:00Z,"1805 E Elliot Rd Ste 115 Tempe, AZ 85284",0,4Jr7NZisSBxabb-lGLRadg,33.3478279114,-111.910255432,Yupha's Thai Kitchen,[],True,165,4,AZ,"Food and atmosphere, it's excellent for me. We ordered the chicken satay with peanut sauce, my husband is generally picky and only praises the American comfort foods but this time , he liked it a lot. We ordered red chicken curry and two thumbs up! I cant wait to dine in at that place again. Winner!",business,0,-q0RFaCkmT6TFxgk0a9dPw
Bc4DoKgrKCtCuN-0O5He3A,0,2010-05-18T07:00:00Z,"9160 E Shea Blvd Scottsdale, AZ 85260",0,XrCU7y6UPJ5Y1eITHaM8dg,33.583480835,-111.883529663,Sweet Republic,[],True,335,4,AZ,"Gotta love Sweet Republic.... great philosophy and great icecream and sorbets. I've loved every single flavor I've had there (peanut butter, brownie swirl, mint chip, salted butter caramel, mayan chocolate, and more). Everything is made from all natural, fresh ingredients (virginia peanuts, fresh mint leaves, etc). When I really want to splurge I make my own sundae, you get to pick two flavors of icecream, a sauce, and a topping. If you haven't been to Sweet Republic, go! If you're far from Shea & 101, find them at First Fridays downtown, farmers markets, and more.",business,3,oy6fdscGSXY2gzRqF9pZxg
nCeeguQS-MHQRifOpKzwUg,0,2008-09-06T07:00:00Z,"7131 W Ray Rd Chandler, AZ 85226",0,6_ALmzg1PGrBG2fQ5Q2i2g,33.317905426,-111.964134216,Tomasos Restaurant,[],False,8,2,AZ,I took my family here and this was a disappointin experience. The service was snobby and rude.  The waitress was condescending and the food was overprices. I have not been to the other Tomasos but I will clearly discourage anyone from dining at the Chandler Tomasos. The service is clearly substandard and snobby.,business,0,GkWuTgewni9bzPM4HUCO-g
EfmR4e1tmjC5_ZQOgfnYrg,0,2011-12-16T08:00:00Z,"3923 E Thunderbird Rd Ste 113 Phoenix, AZ 85032",0,qRyganQ35aKuDiAhtp9Dcg,33.6117362976,-111.99697113,Roma Garden Ristorante,[],True,71,4,AZ,"Food was good. I had the Choppino Fruittas de Mare. Apparently the serving is large as the server hinted that it may be too large for me, but the serving was typical for a Fruits de Mare type plate that I've had at other restaurants. Sauce was nice: spicy and good flavor. Pasta was cooked well and the right portion size, I think people add too much pasta to make the dish look larger. Other than the imitation crab (a disappointment but not a deal breaker) the seafood was cooked nicely between the calamari, mussels, etc. Kid's spaghetti was very good. I taste all the kid's spaghetti since I have 3 kids and invariably someone doesn't finish or even start their bowl. The pasta was cooked well, the meatball was decent, but the sauce was shick and chunky (not watery which I hate) and covered all the pasta (which for some reason other restaurants can't seem to do). There isn't a specific kid's menu but the server said they make kid's portion size of anything on the menu but the price isn't available to be seen so you have to trust they aren't going to bend you over on those, which they didn't. Bread, of course, was available prior to meals. The butter used is very tasty, some type of garlic I think. Bread was warm, soft, and not overcooked.Now I would have given 4 stars except for a few exceptions: the decor and slower service. Decor was dreadful, sorry. Old and dated. I think their target demographics is 50 years old or greater as the chairs, pictures, and everything inside screams 1970's. The chairs remind me of an old conference hall. The lighting is on the dark side. I guess if I was out on a date or with 4 retired couples, it would be a nicer decor, but with 8 adults and 5 kids it just doesn't fit quite right.Kid friendly not quite, but kid accomidating is more like it. Since the ambience is darker and softer volume on conversations, having loud and obnoxious kids is not the right place for them.Overall, the food is good, servers friendly but not the family friendly place I usually prefer.",business,2,7o6OfRHsmcv44R1CjAh8dQ
B30hnkwVSxvtem09QLgHiw,1,2012-05-21T07:00:00Z,"3600 No 2nd Ave Phoenix, AZ 85013",0,6TL4GU4a7p0MzsFT7eo4Ow,33.4884490967,-112.076690674,Radisson Hotel Phoenix City Center,[],True,16,2,AZ,"False ads, do not stay there. Unless you don't mind a dirty, smelly, overrated hotel. The sheets and towels that were supposed to be white were gray. The place is run down and poorly serviced. The front lobby is clean but once you head up to your room you quickly find out that the place is run down and not being taken care of. I stayed on the fifth floor ""cabana suites"" and as soon as my elevator opened up on the fifth floor, I knew right away I stayed at the wrong place. The ""suites"" were nothing more than a room with a tiny bit of extra elbow space that are on the rooftop area with a pool in the front of the room. The pool was NASTY! (see pictures I uploaded) It was green and looked disgusting and when I arrived to take a look, it had an ""out of order"" sign placed at the entrance. This place was embarrassing! I had told my brothers to book there with me because we thought it was going to be a great hotel based on their website but we were very disappointed again!",business,2,Ee6n17uyTOYFH39jvWDVCA
9AbyBqGWHYZC73GlyAuTrQ,0,2011-11-13T08:00:00Z,"6333 N Scottsdale Rd Hilton Scottsdale Scottsdale, AZ 85250",0,eSOmx01vY6hEgNdlRzw0FA,33.5302696228,-111.926353455,Fleming's Prime Steakhouse & Wine Bar,[],True,110,4,AZ,"FAN-FREAKIN' -TASTIC!Yes, it's a Great steakhouse... but they also have a Great wine selection... and Great bread to start... and Great desserts.... and Great service.Rich and Richie took exceptional care of us.  They were attentive and fun to talk to... too.I had the Prime Rib and it was huge and perfectly prepared. I ended up taking the rest home and having it for lunch the next day and it was just as good the following day.  :)The Bread to start came with 2 different flavored butters.  You could easily fill up on bread before dinner.... so go easy on this as they will keep bringing out refills if you let them.The Dessert.... we got the Chocolate Lava Cake... and the cake part was good... but the sides that came with the cake... they were Amazing.  The Chantilly Cream they serve on the side of the cake is freshly made and it's a Little Pillow of Heaven.  Rich brought us more when we ate all the cream and still had cake left.  And then they have a little homemade pistachio cookie with vanilla ice cream on the side too... these were great too... So, net, net... I wouldn't order the Chocolate Lava Cake for the cake part.... I'd order it for the things that come WITH the cake.  :)Good for special occassions and if you are looking to have a lovely evening out.",business,1,IYJg3a-NTaymcYPOfRrcsg
ytpmoIty7loFB8kRYRtJHw,0,2012-05-05T07:00:00Z,"5037 S 24th St Phoenix, AZ 85040",0,EQhoWEG-vLVnqKg4W843Cg,33.3999443054,-112.029785156,Texas BBQ House,[],True,68,4,AZ,This was our first time at Texas BBQ House. They gave us a sample and help us with our order. The brisket was fantastic. I got the moist and my wife got the lean. We both enjoyed our choices immensely. I will definitely go back. I wanted some spicy BBQ sauce and apparently they have it but I didn't see it.,business,0,7x9oYPGJUnUic47GJ_ewbg
MK7pf2TUDrd-ITXEYAAxOg,0,2012-12-06T08:00:00Z,"17220 N 19th Ave Phoenix, AZ 85023",0,fJrQuzN05m9L-3C4pgP11g,33.6421775818,-112.100280762,DH La Nails,[],True,7,4,AZ,"Honestly I would normally go to a specific lady to get my nails done but she rides solo and my friend wanted to get her nails done with me at the same time. So I went where my friend goes and I was pleasantly surprised. Not to be snobby but I have done the strip mall walk in nail salon and usually walk out disappointed. I was expecting the absolute worst to be honest. The girl who worked on me NAILED IT! Pun totally intended.I got the gel because that is all they offer. I normally get Shellac but hey...I am a convert for now. I will let you know how the hold up over time. For now my nails are amazing. Not only do they look great but it was done in half the normal time. The reason I gave 4 stars and not 5. The place is a little on the not so new or super clean side. It's not dirty it's just not 5 stars. They also do not provide you with the nail oil my regular nail lady gives me to keep my nails hydrated. The only other thing is the lack of color selection for gels. If you are feeling like you need that electric blue, neon yellow or emerald green (color of 2013) then you are out of luck. All in all I will probably be going here from now on unless I want a more trendy color other than Red. Walk right in and walk right out with great nails and zero guilt on how much you just spent. :)",business,0,6rkICkKa9RlOMy-L8g05fw
seg5LOqFqUXKqJz-thKIKA,0,2011-04-06T07:00:00Z,"2750 E Germann Rd Chandler, AZ 85249",0,Yt5oPuoVoTp2wrzn8b5Emg,33.2808914185,-111.79322052,Walmart,[],True,7,3,AZ,As much as you don't want to like Wally World...it is what it is...crazy!!,business,0,Kmtui6Q9md18Cqk7QHTBOA
ZlvVCqFKTMK4rBkTQzVBpA,0,2012-07-19T07:00:00Z,"1515 N 7th  Ave Ste 140 Phoenix, AZ 85003",0,59jvJf_z2UnmFTewTUBseg,33.4655036926,-112.08241272,Jersey Mike's Subs,[],True,15,3,AZ,"Disappointed.  I'm from Jersey, everybody in my family raves about Jersey Mikes and they are all in Jersey.  First off,  I ordered the Italian sub that comes with the works (5 different meats) and is supposed to come with provolone.  Got home to Buckeye to learn there was no provolone on my sandwich.  That throws the taste of an Italian sub off, period.  My second disappointment was the meat.  The franchise contracts out to a provisioner to make all their cold cuts under the Jersey Mike's label, but the meat does not have the flavor of New Jersey's finest deli meats, Thumann's. Boar's Head doesn't come in close to Thumann's but I'll take Boar's Head when nothing else is available. Third place goes to Dietz and Watson.  If Peter Cancro, the CEO of Mike's really cares, he'll get his meat elsewhere. The staff was very friendly, the restaurant was clean, there were blown up photos of the Pt. Pleasant side of the Manasquan Inlet and Jenk's pier with surfers heading out, a nice touch of back home, but that's the best I can say.  The staff was so personable I don't regret leaving them a tip even though they forgot my cheese.  I just wish I had a good reason to go back and see them again.",business,0,8D408fDn0twwIW6FZ42YWg
b4hI0x_vgagZyF_D-OqCLA,0,2007-01-28T08:00:00Z,"941 W Elliot Rd Chandler, AZ 85224",0,qri4f9_J7_C-W6zCYU3IiQ,33.3497238159,-111.857650757,Barrio Fiesta of Manila,[],False,18,3,AZ,"It's three stars because I don't know how to rate it -- I didn't think it was very good at all when I went the other night during their grand opening, but maybe I just don't have a taste for it.  Service was prompt and polite.  The food?  Eh.  I had one of the house specials.  I didn't think it was very special.  I do think the waiter deserves bonus points for talking me into a half order rather than a full order.  The lemon-lime beverage was strong and sweet.",business,0,FLdun6KWwAh-gC8VHVZGCw
Y2Lfzulh_D9nNcuH49UT4w,1,2008-10-02T07:00:00Z,"7000 E Shea Blvd Ste 1510 Scottsdale, AZ 85254",0,VnXtKqjcxxVNwu_ngF5k_g,33.5825538635,-111.93019104,Sushi On Shea,[],True,44,4,AZ,Yummy!!Went with my best friend last night for our weekly date and had a great meal!  We enjoyed the sushi menu but everything looked quite delicious.  I LOVED the welcoming sushi chefs and beautiful aquariums.  Here is a rundown of the food...Edamame: solid...can't really screw that one upPhilly: Great distribution of cream cheese!  I hate when sushi places over do it on the Philly...California: Solid but could have been a bit creamer and with some spicy sauce Some kind of Latino roll: Skip it...weird texture insideScallop roll: YummmGreat experience and so far maybe the best sushi I have come across in AZ.  I will keep you posted,business,3,5RxpP2Woo7CpOGUmKgDyAw
_FXql6eVhbM923RdCi94SA,1,2012-12-16T08:00:00Z,"4700 N Central Ave Phoenix, AZ 85012",1,6m324Co38HyL-Fh3NjWr_Q,33.5062065125,-112.073913574,Hula's Modern Tiki,[],True,444,4,AZ,Very good food! We ate some shrimp tacos and macaroni and cheese. They split our tacos up for us and didn't charge for it...the portions were great too!Our server was friendly as well. Would definitely return!,business,1,xFG4Ca2HHmbxDTkMlmHnjQ
wEsor9I2DcyYoR3brlqIMw,0,2011-06-15T07:00:00Z,"3013 W Agua Fria Fwy Suite 4 Phoenix, AZ 85027",0,ohGv9HXmVxImPpfuQ24UHg,33.666683197,-112.123710632,Panda Express,[],True,5,3,AZ,"I ALWAYS pay in cash at this Panda's. If it wasn't across the street from work, I wouldn't go here at all.Two separate times I have been double billed on my debit card for my lunch. I'm not saying it was intentional, but either way it is annoying to have to dispute a charge with your bank.Fair warning.",business,0,k6ZQA3DJ2EfZJMmadBlWNw
j_MTYLfepzkYqdqHsfYwMg,0,2010-07-22T07:00:00Z,"Glendale Ave and 59th Dr Glendale, AZ 85311",0,qcE6sfeP1hv2GJoI9FhKeg,33.53855896,-112.187675476,Truffle Trolley,[],True,3,4,AZ,"I planned to order chocolate truffles from Truffle Trolley for our wedding favors.  We ordered the sample box to try them out.  They came in about a week and they were packed on ice which was really nice.  However, when we tried them, we just found them WAY too sweet!  We didn't like them so we are looking for something else.  Just make sure you try the chocolate before you buy to make sure you like it.",business,1,yBz5KP3YC7ryiAef6FXNVQ
Ax11wyp-FudujeU9nejQbw,1,2009-12-16T08:00:00Z,"14 E Pierce St Phoenix, AZ 85004",0,MzhxJ5AmpG4czwk98SEMEw,33.456325531,-112.073707581,Phoenix Public Market,[],True,60,4,AZ,GREAT customer service!  Bought a compromised food item and they assured me that this issue would be corrected immediately. Plus they insisted on comping me the BEST MEDJOOL dates I have ever ever tasted.  I had been happy to pay $7 per pound for them because they are utterly superior when purchasing them before.,business,0,EXZrHtmzdtDHtH9MPNEhkw
